person_a,img_a,person_b,img_b,label,cosine_similarity
person_09,frontal_006.jpg,person_09,frontal_010.jpg,1,0.778758
person_09,frontal_007.jpg,person_09,frontal_008.jpg,1,0.893194
person_09,frontal_007.jpg,person_09,frontal_009.jpg,1,0.842302
person_09,frontal_007.jpg,person_09,frontal_010.jpg,1,0.771002
person_09,frontal_008.jpg,person_09,frontal_009.jpg,1,0.918831
person_09,frontal_008.jpg,person_09,frontal_010.jpg,1,0.849626
person_09,frontal_009.jpg,person_09,frontal_010.jpg,1,0.882515
TuyenVuong,dark_001.jpg,TuyenVuong,dark_002.jpg,1,0.975792
TuyenVuong,dark_001.jpg,TuyenVuong,dark_003.jpg,1,0.945018
TuyenVuong,dark_001.jpg,TuyenVuong,dark_004.jpg,1,0.924782
TuyenVuong,dark_001.jpg,TuyenVuong,dark_005.jpg,1,0.976587
TuyenVuong,dark_001.jpg,TuyenVuong,frontal_001.jpg,1,0.439862
TuyenVuong,dark_001.jpg,TuyenVuong,frontal_002.jpg,1,0.538829
TuyenVuong,dark_001.jpg,TuyenVuong,frontal_003.jpg,1,0.56668
TuyenVuong,dark_001.jpg,TuyenVuong,frontal_004.jpg,1,0.60688
TuyenVuong,dark_001.jpg,TuyenVuong,frontal_005.jpg,1,0.440084
TuyenVuong,dark_001.jpg,TuyenVuong,occluded_001.jpg,1,0.924603
TuyenVuong,dark_001.jpg,TuyenVuong,occluded_002.jpg,1,0.923632
TuyenVuong,dark_001.jpg,TuyenVuong,occluded_003.jpg,1,0.906597
TuyenVuong,dark_001.jpg,TuyenVuong,occluded_004.jpg,1,0.94291
TuyenVuong,dark_001.jpg,TuyenVuong,occluded_005.jpg,1,0.925997
TuyenVuong,dark_001.jpg,TuyenVuong,pose15_001.jpg,1,0.907843
TuyenVuong,dark_001.jpg,TuyenVuong,pose15_002.jpg,1,0.90716
TuyenVuong,dark_001.jpg,TuyenVuong,pose15_003.jpg,1,0.902749
TuyenVuong,dark_001.jpg,TuyenVuong,pose15_004.jpg,1,0.90573
TuyenVuong,dark_001.jpg,TuyenVuong,pose15_005.jpg,1,0.901235
TuyenVuong,dark_001.jpg,TuyenVuong,pose30_001.jpg,1,0.898436
TuyenVuong,dark_001.jpg,TuyenVuong,pose30_002.jpg,1,0.873393
TuyenVuong,dark_001.jpg,TuyenVuong,pose30_003.jpg,1,0.888589
TuyenVuong,dark_001.jpg,TuyenVuong,pose30_004.jpg,1,0.875722
TuyenVuong,dark_001.jpg,TuyenVuong,pose30_005.jpg,1,0.898303
TuyenVuong,dark_002.jpg,TuyenVuong,dark_003.jpg,1,0.961034
TuyenVuong,dark_002.jpg,TuyenVuong,dark_004.jpg,1,0.93862
TuyenVuong,dark_002.jpg,TuyenVuong,dark_005.jpg,1,0.971117
TuyenVuong,dark_002.jpg,TuyenVuong,frontal_001.jpg,1,0.410917
TuyenVuong,dark_002.jpg,TuyenVuong,frontal_002.jpg,1,0.508379
TuyenVuong,dark_002.jpg,TuyenVuong,frontal_003.jpg,1,0.548053
TuyenVuong,dark_002.jpg,TuyenVuong,frontal_004.jpg,1,0.584436
TuyenVuong,dark_002.jpg,TuyenVuong,frontal_005.jpg,1,0.422782
TuyenVuong,dark_002.jpg,TuyenVuong,occluded_001.jpg,1,0.905662
TuyenVuong,dark_002.jpg,TuyenVuong,occluded_002.jpg,1,0.910978
TuyenVuong,dark_002.jpg,TuyenVuong,occluded_003.jpg,1,0.894531
TuyenVuong,dark_002.jpg,TuyenVuong,occluded_004.jpg,1,0.92132
TuyenVuong,dark_002.jpg,TuyenVuong,occluded_005.jpg,1,0.910711
TuyenVuong,dark_002.jpg,TuyenVuong,pose15_001.jpg,1,0.899164
TuyenVuong,dark_002.jpg,TuyenVuong,pose15_002.jpg,1,0.89747
TuyenVuong,dark_002.jpg,TuyenVuong,pose15_003.jpg,1,0.888259
TuyenVuong,dark_002.jpg,TuyenVuong,pose15_004.jpg,1,0.89443
TuyenVuong,dark_002.jpg,TuyenVuong,pose15_005.jpg,1,0.891171
TuyenVuong,dark_002.jpg,TuyenVuong,pose30_001.jpg,1,0.890214
TuyenVuong,dark_002.jpg,TuyenVuong,pose30_002.jpg,1,0.861023
TuyenVuong,dark_002.jpg,TuyenVuong,pose30_003.jpg,1,0.877927
TuyenVuong,dark_002.jpg,TuyenVuong,pose30_004.jpg,1,0.861174
TuyenVuong,dark_002.jpg,TuyenVuong,pose30_005.jpg,1,0.884475
TuyenVuong,dark_003.jpg,TuyenVuong,dark_004.jpg,1,0.988943
TuyenVuong,dark_003.jpg,TuyenVuong,dark_005.jpg,1,0.969683
TuyenVuong,dark_003.jpg,TuyenVuong,frontal_001.jpg,1,0.343052
TuyenVuong,dark_003.jpg,TuyenVuong,frontal_002.jpg,1,0.446543
TuyenVuong,dark_003.jpg,TuyenVuong,frontal_003.jpg,1,0.506786
TuyenVuong,dark_003.jpg,TuyenVuong,frontal_004.jpg,1,0.543708
TuyenVuong,dark_003.jpg,TuyenVuong,frontal_005.jpg,1,0.397524
TuyenVuong,dark_003.jpg,TuyenVuong,occluded_001.jpg,1,0.925216
TuyenVuong,dark_003.jpg,TuyenVuong,occluded_002.jpg,1,0.956576
TuyenVuong,dark_003.jpg,TuyenVuong,occluded_003.jpg,1,0.886377
TuyenVuong,dark_003.jpg,TuyenVuong,occluded_004.jpg,1,0.951794
TuyenVuong,dark_003.jpg,TuyenVuong,occluded_005.jpg,1,0.948636
TuyenVuong,dark_003.jpg,TuyenVuong,pose15_001.jpg,1,0.961398
TuyenVuong,dark_003.jpg,TuyenVuong,pose15_002.jpg,1,0.961735
TuyenVuong,dark_003.jpg,TuyenVuong,pose15_003.jpg,1,0.950678
TuyenVuong,dark_003.jpg,TuyenVuong,pose15_004.jpg,1,0.954924
TuyenVuong,dark_003.jpg,TuyenVuong,pose15_005.jpg,1,0.956837
TuyenVuong,dark_003.jpg,TuyenVuong,pose30_001.jpg,1,0.956416
TuyenVuong,dark_003.jpg,TuyenVuong,pose30_002.jpg,1,0.921382
TuyenVuong,dark_003.jpg,TuyenVuong,pose30_003.jpg,1,0.946213
TuyenVuong,dark_003.jpg,TuyenVuong,pose30_004.jpg,1,0.899618
TuyenVuong,dark_003.jpg,TuyenVuong,pose30_005.jpg,1,0.943314
TuyenVuong,dark_004.jpg,TuyenVuong,dark_005.jpg,1,0.958433
TuyenVuong,dark_004.jpg,TuyenVuong,frontal_001.jpg,1,0.318202
TuyenVuong,dark_004.jpg,TuyenVuong,frontal_002.jpg,1,0.424268
TuyenVuong,dark_004.jpg,TuyenVuong,frontal_003.jpg,1,0.489204
TuyenVuong,dark_004.jpg,TuyenVuong,frontal_004.jpg,1,0.522423
TuyenVuong,dark_004.jpg,TuyenVuong,frontal_005.jpg,1,0.394024
TuyenVuong,dark_004.jpg,TuyenVuong,occluded_001.jpg,1,0.917631
TuyenVuong,dark_004.jpg,TuyenVuong,occluded_002.jpg,1,0.961499
TuyenVuong,dark_004.jpg,TuyenVuong,occluded_003.jpg,1,0.866675
TuyenVuong,dark_004.jpg,TuyenVuong,occluded_004.jpg,1,0.951056
TuyenVuong,dark_004.jpg,TuyenVuong,occluded_005.jpg,1,0.949465
TuyenVuong,dark_004.jpg,TuyenVuong,pose15_001.jpg,1,0.97083
TuyenVuong,dark_004.jpg,TuyenVuong,pose15_002.jpg,1,0.968029
TuyenVuong,dark_004.jpg,TuyenVuong,pose15_003.jpg,1,0.96128
TuyenVuong,dark_004.jpg,TuyenVuong,pose15_004.jpg,1,0.962692
TuyenVuong,dark_004.jpg,TuyenVuong,pose15_005.jpg,1,0.96648
TuyenVuong,dark_004.jpg,TuyenVuong,pose30_001.jpg,1,0.966959
TuyenVuong,dark_004.jpg,TuyenVuong,pose30_002.jpg,1,0.926963
TuyenVuong,dark_004.jpg,TuyenVuong,pose30_003.jpg,1,0.959629
TuyenVuong,dark_004.jpg,TuyenVuong,pose30_004.jpg,1,0.904124
TuyenVuong,dark_004.jpg,TuyenVuong,pose30_005.jpg,1,0.950341
TuyenVuong,dark_005.jpg,TuyenVuong,frontal_001.jpg,1,0.405173
TuyenVuong,dark_005.jpg,TuyenVuong,frontal_002.jpg,1,0.501993
TuyenVuong,dark_005.jpg,TuyenVuong,frontal_003.jpg,1,0.543475
TuyenVuong,dark_005.jpg,TuyenVuong,frontal_004.jpg,1,0.585537
TuyenVuong,dark_005.jpg,TuyenVuong,frontal_005.jpg,1,0.428131
TuyenVuong,dark_005.jpg,TuyenVuong,occluded_001.jpg,1,0.934412
TuyenVuong,dark_005.jpg,TuyenVuong,occluded_002.jpg,1,0.947664
TuyenVuong,dark_005.jpg,TuyenVuong,occluded_003.jpg,1,0.90328
TuyenVuong,dark_005.jpg,TuyenVuong,occluded_004.jpg,1,0.956873
TuyenVuong,dark_005.jpg,TuyenVuong,occluded_005.jpg,1,0.949704
TuyenVuong,dark_005.jpg,TuyenVuong,pose15_001.jpg,1,0.942534
TuyenVuong,dark_005.jpg,TuyenVuong,pose15_002.jpg,1,0.938372
TuyenVuong,dark_005.jpg,TuyenVuong,pose15_003.jpg,1,0.9348
TuyenVuong,dark_005.jpg,TuyenVuong,pose15_004.jpg,1,0.937672
TuyenVuong,dark_005.jpg,TuyenVuong,pose15_005.jpg,1,0.935506
TuyenVuong,dark_005.jpg,TuyenVuong,pose30_001.jpg,1,0.931503
TuyenVuong,dark_005.jpg,TuyenVuong,pose30_002.jpg,1,0.900722
TuyenVuong,dark_005.jpg,TuyenVuong,pose30_003.jpg,1,0.925305
TuyenVuong,dark_005.jpg,TuyenVuong,pose30_004.jpg,1,0.896782
TuyenVuong,dark_005.jpg,TuyenVuong,pose30_005.jpg,1,0.923769
TuyenVuong,frontal_001.jpg,TuyenVuong,frontal_002.jpg,1,0.967392
TuyenVuong,frontal_001.jpg,TuyenVuong,frontal_003.jpg,1,0.942937
TuyenVuong,frontal_001.jpg,TuyenVuong,frontal_004.jpg,1,0.910939
TuyenVuong,frontal_001.jpg,TuyenVuong,frontal_005.jpg,1,0.763634
TuyenVuong,frontal_001.jpg,TuyenVuong,occluded_001.jpg,1,0.351223
TuyenVuong,frontal_001.jpg,TuyenVuong,occluded_002.jpg,1,0.311636
TuyenVuong,frontal_001.jpg,TuyenVuong,occluded_003.jpg,1,0.494559
TuyenVuong,frontal_001.jpg,TuyenVuong,occluded_004.jpg,1,0.348343
TuyenVuong,frontal_001.jpg,TuyenVuong,occluded_005.jpg,1,0.316184
TuyenVuong,frontal_001.jpg,TuyenVuong,pose15_001.jpg,1,0.344074
TuyenVuong,frontal_001.jpg,TuyenVuong,pose15_002.jpg,1,0.334721
TuyenVuong,frontal_001.jpg,TuyenVuong,pose15_003.jpg,1,0.359708
TuyenVuong,frontal_001.jpg,TuyenVuong,pose15_004.jpg,1,0.355295
TuyenVuong,frontal_001.jpg,TuyenVuong,pose15_005.jpg,1,0.328487
TuyenVuong,frontal_001.jpg,TuyenVuong,pose30_001.jpg,1,0.316634
TuyenVuong,frontal_001.jpg,TuyenVuong,pose30_002.jpg,1,0.39632
TuyenVuong,frontal_001.jpg,TuyenVuong,pose30_003.jpg,1,0.313676
TuyenVuong,frontal_001.jpg,TuyenVuong,pose30_004.jpg,1,0.420057
TuyenVuong,frontal_001.jpg,TuyenVuong,pose30_005.jpg,1,0.355474
TuyenVuong,frontal_002.jpg,TuyenVuong,frontal_003.jpg,1,0.954428
TuyenVuong,frontal_002.jpg,TuyenVuong,frontal_004.jpg,1,0.944345
TuyenVuong,frontal_002.jpg,TuyenVuong,frontal_005.jpg,1,0.75151
TuyenVuong,frontal_002.jpg,TuyenVuong,occluded_001.jpg,1,0.4427
TuyenVuong,frontal_002.jpg,TuyenVuong,occluded_002.jpg,1,0.41143
TuyenVuong,frontal_002.jpg,TuyenVuong,occluded_003.jpg,1,0.579494
TuyenVuong,frontal_002.jpg,TuyenVuong,occluded_004.jpg,1,0.446653
TuyenVuong,frontal_002.jpg,TuyenVuong,occluded_005.jpg,1,0.423229
TuyenVuong,frontal_002.jpg,TuyenVuong,pose15_001.jpg,1,0.450571
TuyenVuong,frontal_002.jpg,TuyenVuong,pose15_002.jpg,1,0.44211
TuyenVuong,frontal_002.jpg,TuyenVuong,pose15_003.jpg,1,0.461305
TuyenVuong,frontal_002.jpg,TuyenVuong,pose15_004.jpg,1,0.460455
TuyenVuong,frontal_002.jpg,TuyenVuong,pose15_005.jpg,1,0.432871
TuyenVuong,frontal_002.jpg,TuyenVuong,pose30_001.jpg,1,0.426972
TuyenVuong,frontal_002.jpg,TuyenVuong,pose30_002.jpg,1,0.496989
TuyenVuong,frontal_002.jpg,TuyenVuong,pose30_003.jpg,1,0.422088
TuyenVuong,frontal_002.jpg,TuyenVuong,pose30_004.jpg,1,0.512516
TuyenVuong,frontal_002.jpg,TuyenVuong,pose30_005.jpg,1,0.458504
TuyenVuong,frontal_003.jpg,TuyenVuong,frontal_004.jpg,1,0.927472
TuyenVuong,frontal_003.jpg,TuyenVuong,frontal_005.jpg,1,0.805002
TuyenVuong,frontal_003.jpg,TuyenVuong,occluded_001.jpg,1,0.501681
TuyenVuong,frontal_003.jpg,TuyenVuong,occluded_002.jpg,1,0.47662
TuyenVuong,frontal_003.jpg,TuyenVuong,occluded_003.jpg,1,0.620686
TuyenVuong,frontal_003.jpg,TuyenVuong,occluded_004.jpg,1,0.492887
TuyenVuong,frontal_003.jpg,TuyenVuong,occluded_005.jpg,1,0.472746
TuyenVuong,frontal_003.jpg,TuyenVuong,pose15_001.jpg,1,0.509687
TuyenVuong,frontal_003.jpg,TuyenVuong,pose15_002.jpg,1,0.50157
TuyenVuong,frontal_003.jpg,TuyenVuong,pose15_003.jpg,1,0.516701
TuyenVuong,frontal_003.jpg,TuyenVuong,pose15_004.jpg,1,0.515259
TuyenVuong,frontal_003.jpg,TuyenVuong,pose15_005.jpg,1,0.491392
TuyenVuong,frontal_003.jpg,TuyenVuong,pose30_001.jpg,1,0.485866
TuyenVuong,frontal_003.jpg,TuyenVuong,pose30_002.jpg,1,0.557978
TuyenVuong,frontal_003.jpg,TuyenVuong,pose30_003.jpg,1,0.485282
TuyenVuong,frontal_003.jpg,TuyenVuong,pose30_004.jpg,1,0.571233
TuyenVuong,frontal_003.jpg,TuyenVuong,pose30_005.jpg,1,0.518951
TuyenVuong,frontal_004.jpg,TuyenVuong,frontal_005.jpg,1,0.775799
TuyenVuong,frontal_004.jpg,TuyenVuong,occluded_001.jpg,1,0.509333
TuyenVuong,frontal_004.jpg,TuyenVuong,occluded_002.jpg,1,0.491746
TuyenVuong,frontal_004.jpg,TuyenVuong,occluded_003.jpg,1,0.641271
TuyenVuong,frontal_004.jpg,TuyenVuong,occluded_004.jpg,1,0.527554
TuyenVuong,frontal_004.jpg,TuyenVuong,occluded_005.jpg,1,0.50665
TuyenVuong,frontal_004.jpg,TuyenVuong,pose15_001.jpg,1,0.531397
TuyenVuong,frontal_004.jpg,TuyenVuong,pose15_002.jpg,1,0.523567
TuyenVuong,frontal_004.jpg,TuyenVuong,pose15_003.jpg,1,0.531587
TuyenVuong,frontal_004.jpg,TuyenVuong,pose15_004.jpg,1,0.537675
TuyenVuong,frontal_004.jpg,TuyenVuong,pose15_005.jpg,1,0.509153
TuyenVuong,frontal_004.jpg,TuyenVuong,pose30_001.jpg,1,0.498485
TuyenVuong,frontal_004.jpg,TuyenVuong,pose30_002.jpg,1,0.554176
TuyenVuong,frontal_004.jpg,TuyenVuong,pose30_003.jpg,1,0.492632
TuyenVuong,frontal_004.jpg,TuyenVuong,pose30_004.jpg,1,0.571126
TuyenVuong,frontal_004.jpg,TuyenVuong,pose30_005.jpg,1,0.525501
TuyenVuong,frontal_005.jpg,TuyenVuong,occluded_001.jpg,1,0.426039
TuyenVuong,frontal_005.jpg,TuyenVuong,occluded_002.jpg,1,0.399078
TuyenVuong,frontal_005.jpg,TuyenVuong,occluded_003.jpg,1,0.50815
TuyenVuong,frontal_005.jpg,TuyenVuong,occluded_004.jpg,1,0.409932
TuyenVuong,frontal_005.jpg,TuyenVuong,occluded_005.jpg,1,0.389609
TuyenVuong,frontal_005.jpg,TuyenVuong,pose15_001.jpg,1,0.408198
TuyenVuong,frontal_005.jpg,TuyenVuong,pose15_002.jpg,1,0.393174
TuyenVuong,frontal_005.jpg,TuyenVuong,pose15_003.jpg,1,0.423462
TuyenVuong,frontal_005.jpg,TuyenVuong,pose15_004.jpg,1,0.406611
TuyenVuong,frontal_005.jpg,TuyenVuong,pose15_005.jpg,1,0.394335
TuyenVuong,frontal_005.jpg,TuyenVuong,pose30_001.jpg,1,0.392349
TuyenVuong,frontal_005.jpg,TuyenVuong,pose30_002.jpg,1,0.460597
TuyenVuong,frontal_005.jpg,TuyenVuong,pose30_003.jpg,1,0.413069
TuyenVuong,frontal_005.jpg,TuyenVuong,pose30_004.jpg,1,0.506664
TuyenVuong,frontal_005.jpg,TuyenVuong,pose30_005.jpg,1,0.424199
TuyenVuong,occluded_001.jpg,TuyenVuong,occluded_002.jpg,1,0.975774
TuyenVuong,occluded_001.jpg,TuyenVuong,occluded_003.jpg,1,0.904594
TuyenVuong,occluded_001.jpg,TuyenVuong,occluded_004.jpg,1,0.966759
TuyenVuong,occluded_001.jpg,TuyenVuong,occluded_005.jpg,1,0.949186
TuyenVuong,occluded_001.jpg,TuyenVuong,pose15_001.jpg,1,0.924344
TuyenVuong,occluded_001.jpg,TuyenVuong,pose15_002.jpg,1,0.920895
TuyenVuong,occluded_001.jpg,TuyenVuong,pose15_003.jpg,1,0.917417
TuyenVuong,occluded_001.jpg,TuyenVuong,pose15_004.jpg,1,0.916814
TuyenVuong,occluded_001.jpg,TuyenVuong,pose15_005.jpg,1,0.917806
TuyenVuong,occluded_001.jpg,TuyenVuong,pose30_001.jpg,1,0.919111
TuyenVuong,occluded_001.jpg,TuyenVuong,pose30_002.jpg,1,0.895239
TuyenVuong,occluded_001.jpg,TuyenVuong,pose30_003.jpg,1,0.910925
TuyenVuong,occluded_001.jpg,TuyenVuong,pose30_004.jpg,1,0.912222
TuyenVuong,occluded_001.jpg,TuyenVuong,pose30_005.jpg,1,0.914798
TuyenVuong,occluded_002.jpg,TuyenVuong,occluded_003.jpg,1,0.882695
TuyenVuong,occluded_002.jpg,TuyenVuong,occluded_004.jpg,1,0.975993
TuyenVuong,occluded_002.jpg,TuyenVuong,occluded_005.jpg,1,0.970066
TuyenVuong,occluded_002.jpg,TuyenVuong,pose15_001.jpg,1,0.961026
TuyenVuong,occluded_002.jpg,TuyenVuong,pose15_002.jpg,1,0.958472
TuyenVuong,occluded_002.jpg,TuyenVuong,pose15_003.jpg,1,0.952152
TuyenVuong,occluded_002.jpg,TuyenVuong,pose15_004.jpg,1,0.955499
TuyenVuong,occluded_002.jpg,TuyenVuong,pose15_005.jpg,1,0.955978
TuyenVuong,occluded_002.jpg,TuyenVuong,pose30_001.jpg,1,0.957813
TuyenVuong,occluded_002.jpg,TuyenVuong,pose30_002.jpg,1,0.921708
TuyenVuong,occluded_002.jpg,TuyenVuong,pose30_003.jpg,1,0.952294
TuyenVuong,occluded_002.jpg,TuyenVuong,pose30_004.jpg,1,0.917091
TuyenVuong,occluded_002.jpg,TuyenVuong,pose30_005.jpg,1,0.948522
TuyenVuong,occluded_003.jpg,TuyenVuong,occluded_004.jpg,1,0.908373
TuyenVuong,occluded_003.jpg,TuyenVuong,occluded_005.jpg,1,0.890668
TuyenVuong,occluded_003.jpg,TuyenVuong,pose15_001.jpg,1,0.868177
TuyenVuong,occluded_003.jpg,TuyenVuong,pose15_002.jpg,1,0.860208
TuyenVuong,occluded_003.jpg,TuyenVuong,pose15_003.jpg,1,0.857667
TuyenVuong,occluded_003.jpg,TuyenVuong,pose15_004.jpg,1,0.855062
TuyenVuong,occluded_003.jpg,TuyenVuong,pose15_005.jpg,1,0.847941
TuyenVuong,occluded_003.jpg,TuyenVuong,pose30_001.jpg,1,0.852976
TuyenVuong,occluded_003.jpg,TuyenVuong,pose30_002.jpg,1,0.845392
TuyenVuong,occluded_003.jpg,TuyenVuong,pose30_003.jpg,1,0.833753
TuyenVuong,occluded_003.jpg,TuyenVuong,pose30_004.jpg,1,0.855489
TuyenVuong,occluded_003.jpg,TuyenVuong,pose30_005.jpg,1,0.860996
TuyenVuong,occluded_004.jpg,TuyenVuong,occluded_005.jpg,1,0.968038
TuyenVuong,occluded_004.jpg,TuyenVuong,pose15_001.jpg,1,0.955661
TuyenVuong,occluded_004.jpg,TuyenVuong,pose15_002.jpg,1,0.951832
TuyenVuong,occluded_004.jpg,TuyenVuong,pose15_003.jpg,1,0.946828
TuyenVuong,occluded_004.jpg,TuyenVuong,pose15_004.jpg,1,0.950665
TuyenVuong,occluded_004.jpg,TuyenVuong,pose15_005.jpg,1,0.947657
TuyenVuong,occluded_004.jpg,TuyenVuong,pose30_001.jpg,1,0.947185
TuyenVuong,occluded_004.jpg,TuyenVuong,pose30_002.jpg,1,0.902196
TuyenVuong,occluded_004.jpg,TuyenVuong,pose30_003.jpg,1,0.935146
TuyenVuong,occluded_004.jpg,TuyenVuong,pose30_004.jpg,1,0.917843
TuyenVuong,occluded_004.jpg,TuyenVuong,pose30_005.jpg,1,0.936945
TuyenVuong,occluded_005.jpg,TuyenVuong,pose15_001.jpg,1,0.961712
TuyenVuong,occluded_005.jpg,TuyenVuong,pose15_002.jpg,1,0.959663
TuyenVuong,occluded_005.jpg,TuyenVuong,pose15_003.jpg,1,0.952466
TuyenVuong,occluded_005.jpg,TuyenVuong,pose15_004.jpg,1,0.957378
TuyenVuong,occluded_005.jpg,TuyenVuong,pose15_005.jpg,1,0.953961
TuyenVuong,occluded_005.jpg,TuyenVuong,pose30_001.jpg,1,0.957466
TuyenVuong,occluded_005.jpg,TuyenVuong,pose30_002.jpg,1,0.910191
TuyenVuong,occluded_005.jpg,TuyenVuong,pose30_003.jpg,1,0.945911
TuyenVuong,occluded_005.jpg,TuyenVuong,pose30_004.jpg,1,0.915448
TuyenVuong,occluded_005.jpg,TuyenVuong,pose30_005.jpg,1,0.943129
TuyenVuong,pose15_001.jpg,TuyenVuong,pose15_002.jpg,1,0.995586
TuyenVuong,pose15_001.jpg,TuyenVuong,pose15_003.jpg,1,0.992008
TuyenVuong,pose15_001.jpg,TuyenVuong,pose15_004.jpg,1,0.99459
TuyenVuong,pose15_001.jpg,TuyenVuong,pose15_005.jpg,1,0.993448
TuyenVuong,pose15_001.jpg,TuyenVuong,pose30_001.jpg,1,0.989228
TuyenVuong,pose15_001.jpg,TuyenVuong,pose30_002.jpg,1,0.956087
TuyenVuong,pose15_001.jpg,TuyenVuong,pose30_003.jpg,1,0.97716
TuyenVuong,pose15_001.jpg,TuyenVuong,pose30_004.jpg,1,0.940978
TuyenVuong,pose15_001.jpg,TuyenVuong,pose30_005.jpg,1,0.979332
TuyenVuong,pose15_002.jpg,TuyenVuong,pose15_003.jpg,1,0.986382
TuyenVuong,pose15_002.jpg,TuyenVuong,pose15_004.jpg,1,0.996365
TuyenVuong,pose15_002.jpg,TuyenVuong,pose15_005.jpg,1,0.992166
TuyenVuong,pose15_002.jpg,TuyenVuong,pose30_001.jpg,1,0.990296
TuyenVuong,pose15_002.jpg,TuyenVuong,pose30_002.jpg,1,0.95559
TuyenVuong,pose15_002.jpg,TuyenVuong,pose30_003.jpg,1,0.975546
TuyenVuong,pose15_002.jpg,TuyenVuong,pose30_004.jpg,1,0.932199
TuyenVuong,pose15_002.jpg,TuyenVuong,pose30_005.jpg,1,0.980063
TuyenVuong,pose15_003.jpg,TuyenVuong,pose15_004.jpg,1,0.986691
TuyenVuong,pose15_003.jpg,TuyenVuong,pose15_005.jpg,1,0.992909
TuyenVuong,pose15_003.jpg,TuyenVuong,pose30_001.jpg,1,0.985242
TuyenVuong,pose15_003.jpg,TuyenVuong,pose30_002.jpg,1,0.964562
TuyenVuong,pose15_003.jpg,TuyenVuong,pose30_003.jpg,1,0.979901
TuyenVuong,pose15_003.jpg,TuyenVuong,pose30_004.jpg,1,0.94999
TuyenVuong,pose15_003.jpg,TuyenVuong,pose30_005.jpg,1,0.981192
TuyenVuong,pose15_004.jpg,TuyenVuong,pose15_005.jpg,1,0.990825
TuyenVuong,pose15_004.jpg,TuyenVuong,pose30_001.jpg,1,0.984287
TuyenVuong,pose15_004.jpg,TuyenVuong,pose30_002.jpg,1,0.950147
TuyenVuong,pose15_004.jpg,TuyenVuong,pose30_003.jpg,1,0.971328
TuyenVuong,pose15_004.jpg,TuyenVuong,pose30_004.jpg,1,0.934866
TuyenVuong,pose15_004.jpg,TuyenVuong,pose30_005.jpg,1,0.978751
TuyenVuong,pose15_005.jpg,TuyenVuong,pose30_001.jpg,1,0.988033
TuyenVuong,pose15_005.jpg,TuyenVuong,pose30_002.jpg,1,0.958508
TuyenVuong,pose15_005.jpg,TuyenVuong,pose30_003.jpg,1,0.979974
TuyenVuong,pose15_005.jpg,TuyenVuong,pose30_004.jpg,1,0.936073
TuyenVuong,pose15_005.jpg,TuyenVuong,pose30_005.jpg,1,0.981383
TuyenVuong,pose30_001.jpg,TuyenVuong,pose30_002.jpg,1,0.963323
TuyenVuong,pose30_001.jpg,TuyenVuong,pose30_003.jpg,1,0.983922
TuyenVuong,pose30_001.jpg,TuyenVuong,pose30_004.jpg,1,0.93607
TuyenVuong,pose30_001.jpg,TuyenVuong,pose30_005.jpg,1,0.981101
TuyenVuong,pose30_002.jpg,TuyenVuong,pose30_003.jpg,1,0.971734
TuyenVuong,pose30_002.jpg,TuyenVuong,pose30_004.jpg,1,0.936449
TuyenVuong,pose30_002.jpg,TuyenVuong,pose30_005.jpg,1,0.976776
TuyenVuong,pose30_003.jpg,TuyenVuong,pose30_004.jpg,1,0.932851
TuyenVuong,pose30_003.jpg,TuyenVuong,pose30_005.jpg,1,0.978356
TuyenVuong,pose30_004.jpg,TuyenVuong,pose30_005.jpg,1,0.944912
person_01,frontal_001.jpg,person_02,frontal_001.jpg,0,0.194762
person_01,frontal_001.jpg,person_03,frontal_001.jpg,0,0.034998
person_01,frontal_001.jpg,person_04,frontal_001.jpg,0,0.219068
person_01,frontal_001.jpg,person_05,frontal_001.jpg,0,0.181552
person_01,frontal_001.jpg,person_06,frontal_001.jpg,0,0.111279
person_01,frontal_001.jpg,person_07,frontal_001.jpg,0,0.203571
person_01,frontal_001.jpg,person_08,frontal_001.jpg,0,0.262439
person_01,frontal_001.jpg,person_09,frontal_001.jpg,0,0.071632
person_01,frontal_001.jpg,TuyenVuong,dark_001.jpg,0,0.055966
person_02,frontal_001.jpg,person_03,frontal_001.jpg,0,0.059448
person_02,frontal_001.jpg,person_04,frontal_001.jpg,0,0.389423
person_02,frontal_001.jpg,person_05,frontal_001.jpg,0,0.028906
person_02,frontal_001.jpg,person_06,frontal_001.jpg,0,0.170678
person_02,frontal_001.jpg,person_07,frontal_001.jpg,0,0.134138
person_02,frontal_001.jpg,person_08,frontal_001.jpg,0,0.044967
person_02,frontal_001.jpg,person_09,frontal_001.jpg,0,0.126455
person_02,frontal_001.jpg,TuyenVuong,dark_001.jpg,0,0.139494
person_03,frontal_001.jpg,person_04,frontal_001.jpg,0,0.12952
person_03,frontal_001.jpg,person_05,frontal_001.jpg,0,0.155845
person_03,frontal_001.jpg,person_06,frontal_001.jpg,0,0.125634
person_03,frontal_001.jpg,person_07,frontal_001.jpg,0,0.178994
person_03,frontal_001.jpg,person_08,frontal_001.jpg,0,0.091853
person_03,frontal_001.jpg,person_09,frontal_001.jpg,0,0.117853
person_03,frontal_001.jpg,TuyenVuong,dark_001.jpg,0,0.071
person_04,frontal_001.jpg,person_05,frontal_001.jpg,0,-0.081414
person_04,frontal_001.jpg,person_06,frontal_001.jpg,0,0.149316
